"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1444741,"July 10, 2019",Texas,"San Antonio","400 block McCauley Ave",0,1,N/A
1443587,"July 9, 2019",Indiana,Marion,"300 Block of W 3rd St",0,1,N/A
1441678,"July 7, 2019",Illinois,Chicago,"9500 block of S Calumet Ave",0,1,N/A
1440281,"July 5, 2019",Texas,Houston,"151 Greyfriar Dr",0,1,N/A
1439199,"July 4, 2019",Texas,Houston,"7500 block of S Gessner Rd",0,1,N/A
1438958,"July 3, 2019",Alabama,Scottsboro,"1900 block of AL-35",1,0,N/A
1437259,"July 2, 2019",Arizona,Phoenix,"W Southern Ave and S 19th Ave",0,1,N/A
1436811,"July 1, 2019",Ohio,Cleveland,"3800 block of E 186th St",0,1,N/A
1436615,"July 1, 2019",Idaho,Montpelier,"Georgetown Canyon Rd",0,1,N/A
1436805,"July 1, 2019",Georgia,"Warner Robins","200 block of Strawbridge Ln",0,1,N/A
1435947,"June 30, 2019",Alabama,"Owens Cross Roads","Cave Springs Rd",0,1,N/A
1435177,"June 29, 2019",Virginia,Richmond,N/A,0,1,N/A
1434549,"June 28, 2019","North Carolina",Randleman,"309 Swain St",0,1,N/A
1434391,"June 28, 2019",Louisiana,Lafayette,"200 block of Hammond Rd",0,1,N/A
1432769,"June 25, 2019",Missouri,"Saint Louis","4415 Natural Bridge Ave",0,1,N/A
1430525,"June 23, 2019",Tennessee,Elizabethton,"Dan Cole Rd",0,1,N/A
1428558,"June 22, 2019",Virginia,Richmond,"Ambrose St",0,1,N/A
1425347,"June 18, 2019",Alabama,Birmingham,"600  Brussels Cir",0,2,N/A
1574431,"June 15, 2019",Tennessee,Nashville,"Vailview Dr",0,1,N/A
1422902,"June 15, 2019",Virginia,Norfolk,"1000 block of Pelham St",0,1,N/A
1424311,"June 15, 2019",Kansas,Andover,"400 block of W 10th St",0,1,N/A
1422669,"June 14, 2019",Ohio,"West Chester","9900 block of Thornwood Ct",0,1,N/A
1422635,"June 14, 2019",Maryland,Baltimore,"100 block of E Baltimore St",0,1,N/A
1420906,"June 12, 2019",Ohio,Columbus,"1700 block of Jermain Dr",0,1,N/A
1420820,"June 11, 2019",Tennessee,Memphis,"6700 block of Watergrove Dr",0,1,N/A
1420451,"June 11, 2019",Wisconsin,Neenah,"300 block of Stanley Ct",0,1,N/A
1420210,"June 11, 2019",Tennessee,McKenzie,"40 block of Euclid Ave",0,1,N/A
1420975,"June 11, 2019",Mississippi,Jackson,"3800 block of Douglas Ave",0,1,N/A
1419834,"June 10, 2019",Mississippi,"Horn Lake","Conrail Cir",1,1,N/A
1415323,"June 6, 2019",Ohio,Columbus,"40 block of W Welch Ave",1,1,N/A
1415172,"June 5, 2019",Oklahoma,Tulsa,"E Independence St and N Marion Ave",0,1,N/A
1412716,"June 2, 2019",Wisconsin,Milwaukee,"N 12th St and W Concordia Ave",0,2,N/A
1407022,"May 27, 2019",Michigan,Detroit,"10416 Lanark St",0,1,N/A
1405968,"May 26, 2019",Pennsylvania,Hazleton,"500 block of Walter St",0,1,N/A
1498914,"May 26, 2019",Wisconsin,"Polk (county)",N/A,0,1,N/A
1403956,"May 23, 2019",Nevada,Pahrump,"5000 block of Holly Street",0,1,N/A
1402125,"May 22, 2019",Kentucky,London,"Willie Cheek Rd",0,1,N/A
1401118,"May 21, 2019",Kansas,Phillipsburg,N/A,0,1,N/A
1397747,"May 16, 2019","New Jersey","Atlantic City",N/A,0,1,N/A
1396074,"May 14, 2019",Wisconsin,"Two Rivers","19th St and School St",0,1,N/A
1392543,"May 11, 2019",Illinois,Champaign,"1600 block of Hedge Rd",1,1,N/A
1396495,"May 11, 2019",Texas,Woodsboro,"Burton St",0,1,N/A
1391929,"May 9, 2019","New Jersey","Jersey City","Van Nostrand Ave and Ocean Ave",0,1,N/A
1387125,"May 4, 2019",Illinois,Venice,"600 block of 3rd St",1,1,N/A
1388109,"May 4, 2019",Ohio,Springfield,"400 block of W High St",0,1,N/A
1386615,"May 3, 2019",Delaware,"New Castle (Wilmington Manor)","50 block of McMullen Ave",0,1,N/A
1385868,"May 2, 2019","North Carolina",Burlington,"600 block of Center Ave",0,1,N/A
1383885,"April 29, 2019",Oklahoma,Tulsa,"440 S Lewis Ave",1,1,N/A
1383688,"April 29, 2019",Tennessee,Jackson,"100 block of Robin Ln",0,1,N/A
1386319,"April 27, 2019",Georgia,Roswell,"895 Woodstock Rd",0,1,N/A
1381838,"April 27, 2019",Illinois,Chicago,"8700 block of S Creiger Ave",0,1,N/A
1380079,"April 25, 2019",Virginia,"Newport News","500 block of Adams Dr",0,1,N/A
1379200,"April 23, 2019",Florida,Sarasota,"1200 Signal Pointe Cir",0,1,N/A
1378381,"April 22, 2019",Pennsylvania,Braddock,"600 block of 6th St",0,1,N/A
1377909,"April 22, 2019",Ohio,Williamsburg,"3100 block of Twin Bridges Rd",0,2,N/A
1376969,"April 20, 2019",Wisconsin,Madison,"600 block of E Johnson St",0,1,N/A
1376488,"April 19, 2019",California,Fallbrook,"900 block of Santa Margarita Rd",0,1,N/A
1376514,"April 19, 2019",Texas,Madisonville,"207 Tammye Lane",0,1,N/A
1376679,"April 19, 2019",Indiana,Greencastle,N/A,0,2,N/A
1375679,"April 18, 2019",Illinois,Chicago,"100 block of E 133rd St",0,1,N/A
1364149,"April 5, 2019",Utah,"Salt Lake City (Murray)","5669 S Commerce Dr",0,1,N/A
1359985,"March 30, 2019","New York",Syracuse,"116 Merriman Ave",1,1,N/A
1369444,"March 27, 2019","North Carolina",Nebo,"NC 226",0,1,N/A
1354219,"March 23, 2019",Pennsylvania,Butler,"300 Moraine Pointe Plaza",0,1,N/A
1353763,"March 22, 2019",Texas,Katy,"2800 Katy Hockley Cut Off Rd",0,1,N/A
1351345,"March 20, 2019",Tennessee,Memphis,"Kippley St",0,1,N/A
1349731,"March 18, 2019",Georgia,Savannah,"Alfred St and Lissner Ave",0,1,N/A
1347820,"March 15, 2019",Ohio,Dayton,"900 block of Ogden Rd",0,1,N/A
1347300,"March 14, 2019",Washington,Spokane,N/A,0,1,N/A
1346497,"March 13, 2019",Kentucky,Louisville,"5500 block of Delmaria Way",0,1,N/A
1346571,"March 13, 2019",Texas,Hearne,"500 block of N San Jose St",0,1,N/A
1346576,"March 11, 2019",Pennsylvania,Philadelphia,"2000 block of Glendale Ave",0,1,N/A
1342013,"March 7, 2019",Wisconsin,Kenosha,"4900 block of 38th Ave",0,1,N/A
1341250,"March 5, 2019","North Carolina",Lumberton,"800 block of E 8th St",0,1,N/A
1340480,"March 4, 2019",Ohio,Akron,"800 block of Eller Ave",0,1,N/A
1331029,"February 19, 2019",Louisiana,Shreveport,"904 Bartlett Dr",0,1,N/A
1330716,"February 19, 2019",Oklahoma,Mcalester,"Edgewood Dr",0,2,N/A
1330843,"February 19, 2019",Maine,"Pleasant Ridge Plantation",N/A,0,1,N/A
1329452,"February 18, 2019",Pennsylvania,Philadelphia,"Whitby Ave and S 56th St",0,1,N/A
1329792,"February 18, 2019",Tennessee,Jackson,"200 block of Rhea St",0,1,N/A
1329969,"February 18, 2019",Pennsylvania,Philadelphia,"2000 block of Glendale Ave",0,1,N/A
1329075,"February 17, 2019",Louisiana,"New Orleans","Tulane Ave and Elk Pl",1,5,N/A
1328405,"February 16, 2019","North Carolina",Garner,"Powell Dr",0,1,N/A
1498909,"February 11, 2019",Wisconsin,"Grant (county)",N/A,0,1,N/A
1325217,"February 11, 2019",Florida,"Defuniak Springs","Josephene St",0,2,N/A
1324928,"February 11, 2019","North Carolina",Wilson,"Nash St N and Warren St W",0,1,N/A
1324903,"February 11, 2019",Texas,"San Antonio","Apple Valley Dr",0,1,N/A
1325706,"February 9, 2019",Ohio,Ashtabula,N/A,0,1,N/A
1323045,"February 8, 2019",Ohio,Cincinnati,"3490 Verbena Dr",0,1,N/A
1322847,"February 6, 2019",Delaware,Wilmington,"50 block of Jensen Dr",0,1,N/A
1316829,"January 31, 2019",Florida,"North Fort Myers","6750 Golden Rd",0,1,N/A
1316853,"January 31, 2019",Tennessee,Memphis,"1111 N Manassas St",0,1,N/A
1317106,"January 31, 2019",Utah,Midvale,"7852 S Pioneer St",0,1,N/A
1316843,"January 30, 2019",Florida,Brooksville,"Sun Rd",0,1,N/A
1316300,"January 29, 2019",Louisiana,"Bossier City","Montgomery Ln",0,1,N/A
1309330,"January 23, 2019",Maryland,"Hyattsville (Landover)","6703 Dorman St",0,1,N/A
1309186,"January 22, 2019",Florida,"Miami (Cutler Bay)","SW 215th St and 90th Ct",0,1,N/A
1498906,"January 19, 2019",Wisconsin,"Taylor (county)",N/A,0,1,N/A
1304662,"January 18, 2019","South Carolina",Greer,"Chandler Rd",0,1,N/A
1305162,"January 17, 2019",Massachusetts,Weymouth,"512 Main St",0,2,N/A
1303236,"January 16, 2019",Oklahoma,"Oklahoma City (Midwest City)","SE 29th St and Midwest Blvd",0,1,N/A
1301151,"January 14, 2019",Illinois,Chicago,"7500 block of N Clark St",0,1,N/A
1300691,"January 13, 2019",Louisiana,Jennings,"J B Farm Rd",0,1,N/A
1301928,"January 13, 2019",Texas,Victoria,"1400 block of East Power Ave",0,1,N/A
1296873,"January 9, 2019",Louisiana,"New Orleans","2600 block of Dumaine St",1,2,N/A
1297048,"January 9, 2019",Florida,Parrish,"4727 100th Dr E",0,1,N/A
1294857,"January 5, 2019",Ohio,Akron,"1000 block of Burkhardt Ave",1,0,N/A
1289949,"January 1, 2019",Louisiana,Shreveport,"9000 block of Kingston Rd",0,1,N/A
1286834,"December 28, 2018",Louisiana,Shreveport,"800 block of Pine Tree Ave",0,1,N/A
1287440,"December 28, 2018",Florida,Jacksonville,"3109 W 15th St",0,2,N/A
1284859,"December 25, 2018",Pennsylvania,Mars,"400 block of Conrad Dr",0,1,N/A
1296918,"December 14, 2018",Montana,Colstrip,N/A,0,1,N/A
1276534,"December 12, 2018",Michigan,"Battle Creek","Meachem Ave and W Rittenhouse Ave",0,1,N/A
1273244,"December 7, 2018","New Mexico","Rio Rancho","23rd Ave",0,1,N/A
1269563,"December 4, 2018",Kansas,Riley,"7500 block of Crooked Creek Rd",0,1,N/A
1269546,"December 4, 2018",Texas,Humble,"4000 block of Wintergreen Dr",0,1,N/A
1269843,"December 4, 2018",Florida,Palmetto,"1200 17th St W",0,1,N/A
1268964,"December 3, 2018",Texas,"San Antonio","4100 block of Sunrise Crest",0,1,N/A
1268594,"November 30, 2018",Ohio,Marion,"800 block of Davids St",0,1,N/A
1262954,"November 25, 2018",Pennsylvania,Philadelphia,"60th St and Ludlow St",0,3,N/A
1264521,"November 24, 2018",Tennessee,Knoxville,"Cunningham Rd",0,1,N/A
1259204,"November 19, 2018",Florida,Ocala,"Teak Loop",0,1,N/A
1563877,"November 18, 2018",Wisconsin,Colfax,N/A,0,1,N/A
1259553,"November 17, 2018",Wyoming,Gillette,N/A,0,1,N/A
1270567,"November 17, 2018",Oklahoma,Eufaula,N/A,0,1,N/A
1257822,"November 17, 2018",Florida,Deland,"900 block of Sherwood Dr",0,1,N/A
1255672,"November 14, 2018",Missouri,Fulton,"State Rd F",0,1,N/A
1251802,"November 10, 2018",Ohio,Akron,"180 E Exchange St",0,1,N/A
1257623,"November 4, 2018","New Jersey","Atlantic City","1400 block of Adams Ct",0,1,N/A
1250685,"November 3, 2018",Washington,Aberdeen,"1100 block of Arthur St",0,1,N/A
1244983,"October 30, 2018",Illinois,Rockford,"2200 block of 18th Ave",0,1,N/A
1243526,"October 29, 2018",Indiana,Indianapolis,"10900 block of Cedar Pine Dr",0,1,N/A
1243793,"October 29, 2018",Minnesota,Morgan,N/A,0,1,N/A
1241658,"October 26, 2018",Texas,Brazoria,"1000 block of County Rd 678",0,1,N/A
1240176,"October 18, 2018",Wisconsin,Milwaukee,"3600 block of N 11th St",0,0,N/A
1233983,"October 13, 2018",Florida,Bradenton,N/A,0,1,N/A
1232306,"October 13, 2018",Indiana,Indianapolis,"4000 block of Moline Dr",0,1,N/A
1230462,"October 10, 2018",Tennessee,Memphis,"Channel 3 Dr",0,1,N/A
1226614,"October 4, 2018",Tennessee,Henderson,"Cedarhurst Dr",0,1,N/A
1225655,"October 4, 2018",Texas,Houston,"Southminster Dr and Ashcroft Dr",0,1,N/A
1226937,"October 4, 2018",Texas,Houston,"Southminster Dr",0,1,N/A
1223482,"September 30, 2018",Wisconsin,"Polk (county)",N/A,0,1,N/A
1221460,"September 30, 2018",Ohio,Toledo,"3800 block of Hoiles Ave",0,1,N/A
1220061,"September 28, 2018",Georgia,Macon,"Hillcrest Ave",0,1,N/A
1219930,"September 28, 2018",Illinois,Rockford,"1000 block of Lincoln Ave",0,1,N/A
1218628,"September 25, 2018",Illinois,Springfield,N/A,0,1,N/A
1213533,"September 19, 2018",Wisconsin,"Madison (Monona)","Pflaum Rd and Monona Dr",0,1,N/A
1212421,"September 17, 2018",Florida,"Palm Bay","Emerald Rd",0,1,N/A
1207857,"September 10, 2018",California,"Los Angeles","Langdon Ave and Roscoe Blvd",0,1,N/A
1208363,"September 8, 2018",Arkansas,"North Little Rock","Poe St",0,1,N/A
1204118,"September 5, 2018","Rhode Island",Providence,"41 Fricker Street",1,1,N/A
1203489,"September 3, 2018",Tennessee,Whitwell,"N Pine St",0,2,N/A
1563922,"September 2, 2018",Wisconsin,"Waukesha (county)",N/A,0,1,N/A
1200616,"August 31, 2018",Alabama,Montgomery,"3500 block of Princeton Rd",0,2,N/A
1200236,"August 29, 2018","South Carolina",Seneca,"Carradine Rd and Shiloh Rd",0,1,N/A
1198359,"August 27, 2018",Virginia,Norfolk,"100 block of Glendale Ave",0,1,N/A
1554672,"August 22, 2018","New Jersey",Camden,"2nd St",0,1,N/A
1194470,"August 21, 2018",Tennessee,Covington,"Holmes Rd",0,1,N/A
1190676,"August 16, 2018",California,Stockton,"600 block of Astor Drive",0,1,N/A
1187413,"August 13, 2018",Texas,Nome,"US-90 and TX-326",0,1,N/A
1184094,"August 10, 2018",Texas,"San Antonio","700 block of G St",0,1,N/A
1185673,"August 9, 2018","North Dakota",Williston,"2300 block of 17th Ave W",0,1,N/A
1182783,"August 8, 2018",Texas,"San Antonio","2300 block of W Salinas",0,1,N/A
1182391,"August 8, 2018","North Carolina","Forest City","175 Lakeview Dr",1,1,N/A
1179175,"August 3, 2018",Indiana,Indianapolis,"2400 block of Coyner Ave",0,1,N/A
1176458,"July 31, 2018",Texas,Tomball,"19435 Ambrosia Falls Dr",0,1,N/A
1175622,"July 30, 2018",Wisconsin,Milwaukee,"Burleigh and Holton",0,2,N/A
1173238,"July 26, 2018",Florida,Eustis,"40000 block of Sunset Pl",0,1,N/A
1173339,"July 25, 2018",Missouri,"Saint Louis","11100 block of Mammoth Dr",0,1,N/A
1171657,"July 25, 2018",Virginia,Chesapeake,"900 block of Paramont Ave",0,1,N/A
1170837,"July 24, 2018",Virginia,Lynchburg,"1800 block of Rivermont Ave",0,1,N/A
1169996,"July 22, 2018",Virginia,"Roanoke (Hollins)","5700 block of Oakland Blvd",0,1,N/A
1170555,"July 22, 2018",Maryland,Hagerstown,"17000 block of Hillsdale Ct",0,1,N/A
1169535,"July 22, 2018",Ohio,Cleveland,"3300 block of E 66th St",0,1,N/A
1167394,"July 19, 2018",Vermont,"Wells River","3334 US 302",0,1,N/A
1166751,"July 18, 2018",Louisiana,"New Orleans","2400 block of Urquhart St",0,1,N/A
1166676,"July 18, 2018",Texas,Premont,"CR 418",0,1,N/A
1168998,"July 15, 2018",Georgia,Lindale,"128 Doyle Rd",0,2,N/A
1164507,"July 14, 2018",Florida,"Lake Wales","Oleander Rd",0,2,N/A
1162903,"July 13, 2018","North Carolina",Charlotte,"1500 block of Burton Rd",0,1,N/A
1162225,"July 12, 2018",Georgia,Macon,"4500 block of Ayers Rd",0,1,N/A
1161671,"July 11, 2018",Louisiana,"New Orleans","2500 block of St Roch Ave",0,1,N/A
1162329,"July 11, 2018",Louisiana,"Lake Charles","Shattuck St",0,1,N/A
1162122,"July 11, 2018",Oregon,Umatilla,"Chenowith Ave",0,1,N/A
1162324,"July 9, 2018","South Carolina","Mount Pleasant","8400 block of North Highway 17",0,1,N/A
1160700,"July 9, 2018",Texas,"San Antonio","400 block of Chalmers",0,1,N/A
1160073,"July 8, 2018",Iowa,Waterloo,"80 block of Ricker St",0,1,N/A
1160824,"July 7, 2018",Kentucky,Shelbyville,N/A,0,1,N/A
1161877,"July 6, 2018",Ohio,Cleveland,"Nathaniel Rd and St Clair Ave",0,1,N/A
1156880,"July 5, 2018",Oklahoma,Tulsa,"5600 block of N Garrison Ct",0,1,N/A
1156214,"July 4, 2018",Tennessee,Morristown,"807 Cleveland Ave",0,1,N/A
1157201,"July 4, 2018",Connecticut,Hartford,"1620 Main St",0,1,N/A
1155095,"July 3, 2018",Georgia,Roswell,"1275 Upper Hembree Rd",1,1,N/A
1154832,"July 1, 2018",Wisconsin,Racine,N/A,0,1,N/A
1153995,"July 1, 2018",Utah,Tooele,"684 American Way",0,1,N/A
1153448,"June 30, 2018",Tennessee,Nashville,N/A,0,1,N/A
1155931,"June 30, 2018",Ohio,Shadyside,"200 W 36th St",0,1,N/A
1151098,"June 26, 2018",Nevada,"Las Vegas","7900 block of Terrace Way",0,1,N/A
1151126,"June 26, 2018",Colorado,"Colorado Springs","3800 block of Surrey Ln",0,1,N/A
1148977,"June 24, 2018",Oklahoma,"Oklahoma City","2500 block of NW 41st St",0,1,N/A
1149704,"June 22, 2018",Idaho,Cataldo,"S Robinson Creek Rd",0,1,N/A
1144757,"June 18, 2018",Illinois,"Mount Vernon","1100 block of S 24th St",0,1,N/A
1143564,"June 18, 2018",Ohio,Cleveland,"2710 block of Cedar Ave",0,1,N/A
1143479,"June 17, 2018",Tennessee,Knoxville,"7000 block of Hammer Rd",0,1,N/A
1143348,"June 16, 2018","New Hampshire",Litchfield,"200 block of Charles Bancroft Hwy",0,1,N/A
1142041,"June 15, 2018",California,"Mammoth Lakes","Antelope Springs Rd",0,1,N/A
1139790,"June 12, 2018",Virginia,Henrico,"0 block of Craighill Rd",0,1,N/A
1139664,"June 12, 2018",Georgia,Dallas,"216 Recreation Dr",0,1,N/A
1140393,"June 12, 2018",Illinois,Chicago,"4700 block of W Cermak Rd",0,0,N/A
1138094,"June 10, 2018",Alabama,"Birmingham (Homewood)","900 block of Mansard Drive",0,1,N/A
1135232,"June 7, 2018",Florida,Orlando,"S Orange Ave",0,1,N/A
1135001,"June 6, 2018",Georgia,Albany,"2719 Pointe N Blvd",0,1,N/A
1134409,"June 5, 2018",Washington,Everett,"17 W Casino Rd",0,1,N/A
1134510,"June 5, 2018",Texas,Borger,"TX-207 and Franklin St",1,1,N/A
1134152,"June 5, 2018",Massachusetts,Lynn,"48 Brimblecom St",0,1,N/A
1133726,"June 4, 2018",Washington,Yakima,"6900 block of Ahtanum Rd",0,1,N/A
1133984,"June 2, 2018",Mississippi,Meridian,"2100 block of 43rd Ave",0,1,N/A
1131174,"June 1, 2018",Louisiana,Plaquemine,"Sherburne St",0,1,N/A
1130418,"May 31, 2018","North Carolina",Greenville,"3000 S Memorial Dr",0,1,N/A
1131262,"May 31, 2018",Indiana,"South Bend","500 block of Carroll St",0,1,N/A
1127839,"May 28, 2018",Louisiana,Shreveport,"3700 block of Hardy St",0,0,N/A
1125912,"May 26, 2018","West Virginia",Charleston,"1300 block of Stuart St",0,1,N/A
1125791,"May 25, 2018",Florida,Bradenton,"600 block of 64th Ave E",0,1,N/A
1125050,"May 25, 2018","South Carolina","Mc Bee (Mcbee)","Union Hill School Rd",0,1,N/A
1124799,"May 24, 2018",Ohio,Minford,"Warren Hill Rd",0,1,N/A
1125267,"May 24, 2018",Louisiana,Monroe,"1101 Richwood Rd",0,1,N/A
1121523,"May 20, 2018",Minnesota,Brainerd,"1400 block of Norwood St",0,1,N/A
1120606,"May 19, 2018",Louisiana,Shreveport,"3900 block of Velva St",0,1,N/A
1116415,"May 15, 2018",Iowa,Stuart,"600 block of SW 7th St",0,1,N/A
1117413,"May 15, 2018",Indiana,Gary,"Indian Boundary and N Wells St",0,1,N/A
1113987,"May 11, 2018",Massachusetts,Lawrence,"Center St",0,1,N/A
1110199,"May 5, 2018",Virginia,Fredericksburg,"2352 Cowan Blvd",0,1,N/A
1109114,"May 4, 2018",Mississippi,Meridian,"2015 Mosby Rd",0,1,N/A
1105206,"April 29, 2018",California,"Morgan Hill","100 Cochrane Rd",0,1,N/A
1104230,"April 29, 2018",Florida,Jacksonville,"Playschool Ln",0,1,N/A
1101913,"April 27, 2018","North Carolina",Lumberton,N/A,0,1,N/A
1102793,"April 27, 2018","North Carolina",Lumberton,"Pearl St",0,1,N/A
1097448,"April 22, 2018",Alaska,Anchorage,"8800 block of McClellan Cir",0,1,N/A
1099398,"April 22, 2018",Florida,Ocala,"1240 SE Highway 484",0,3,N/A
1095869,"April 19, 2018",Tennessee,Memphis,"3347 Dawn Dr",0,1,N/A
1093177,"April 16, 2018",Kansas,Wichita,"800 block of N Battin St",0,1,N/A
1092432,"April 15, 2018",Indiana,"Fort Wayne","2700 block of Chestnut St",1,1,N/A
1089664,"April 9, 2018",Texas,Stephenville,"N Dale St",0,1,N/A
1086292,"April 6, 2018","District of Columbia",Washington,"707 7th St NW",0,1,N/A
1088591,"April 1, 2018",Louisiana,Eunice,N/A,0,1,N/A
1081953,"March 30, 2018",California,"Montgomery Creek","Hwy 299 and Big Bend Rd",0,1,N/A
1078770,"March 27, 2018","South Carolina",Clio,"Woods Ave",0,1,N/A
1077883,"March 25, 2018",Alabama,Tuscaloosa,"3200 block of 23rd St",0,1,N/A
1457327,"March 23, 2018","New York","Cortland (county)",N/A,0,1,N/A
1076129,"March 22, 2018",Mississippi,Oxford,"142 County Road 104",0,1,N/A
1073197,"March 17, 2018",Illinois,Oreana,"200 block of S View St",0,2,N/A
1073514,"March 17, 2018",Arizona,Payson,"910 S Beeline Hwy",0,1,N/A
1069051,"March 13, 2018",Ohio,Cincinnati,"200 block of Strader Avenue",0,1,N/A
1068912,"March 13, 2018",California,Seaside,"2200 Noche Buena St",0,1,N/A
1067995,"March 12, 2018",Texas,Beaumont,"1300 block of Loop Rd",0,1,N/A
1068067,"March 12, 2018",Mississippi,Edwards,"4553 MS 467",0,1,N/A
1067776,"March 10, 2018",Alabama,Ozark,"King Ave",0,2,N/A
1065742,"March 9, 2018",Kentucky,Lexington,"2000 Winchester Rd",0,1,N/A
1066263,"March 8, 2018",Kansas,Lawrence,"600 block of North St",0,1,N/A
1064500,"March 7, 2018",Alabama,Birmingham,"950 Springville Rd",1,2,N/A
1063215,"March 5, 2018",Louisiana,"New Orleans","5600 Lafaye St",0,1,N/A
1062304,"March 4, 2018",Louisiana,Shreveport,"3410 Jackson Street",0,1,N/A
1062487,"March 2, 2018",Illinois,Rockford,N/A,0,1,N/A
1060225,"February 28, 2018",Indiana,Evansville,"Haven Dr",0,1,N/A
1059822,"February 28, 2018",Texas,"Corpus Christi","2700 block of Waldron Rd",0,1,N/A
1056451,"February 22, 2018",Oklahoma,Tulsa,"S 131st E Ave and E 31st St",0,1,N/A
1054120,"February 17, 2018",Tennessee,Memphis,"3456 Lamar Ave",0,1,N/A
1050882,"February 16, 2018",Tennessee,Humboldt,"N 18th St",0,1,N/A
1051458,"February 16, 2018",Ohio,Canton,"5600 block of Frank Ave NW",0,1,N/A
1051219,"February 16, 2018",Louisiana,Shreveport,"2400 block of Jones Mabry Rd",0,1,N/A
1051193,"February 15, 2018",Texas,Arlington,"4721 S Cooper St",0,1,N/A
1050245,"February 14, 2018",Arkansas,Pearcy,"400 block of Ryan Rd",0,1,N/A
1048842,"February 13, 2018",Utah,"Salt Lake City (West Valley City)","3510  W Parkway Blvd",1,2,N/A
1048788,"February 12, 2018",Alabama,Birmingham,"5001 Sugar Ray Dr",0,2,N/A
1048573,"February 12, 2018",Illinois,Chicago,"5200 S Morgan St",0,2,N/A
1044811,"February 7, 2018",Texas,"San Marcos","Hutchinson St and Moon St",0,1,N/A
1043699,"February 5, 2018",Illinois,Chicago,"4600 S Ellis Ave",0,1,N/A
1043767,"February 5, 2018",Michigan,Flint,"5000 block of Highwood Dr",0,1,N/A
1046679,"February 4, 2018",Texas,Texarkana,N/A,0,1,N/A
1040744,"February 1, 2018",California,"Los Angeles","1575 W 2nd St",0,2,N/A
1040546,"January 31, 2018",Texas,Converse,"103 Sixth Street",0,2,N/A
1039803,"January 29, 2018",Nevada,"Carson City","3400 block of Airport Rd",0,1,N/A
1037933,"January 28, 2018",Kentucky,"Louisville (Jeffersontown)","4600 block of Saratoga Hills Rd",0,1,N/A
1038406,"January 28, 2018","New Jersey","Jersey City","57 Dales Ave",0,1,N/A
1037384,"January 27, 2018",Maine,Lewiston,N/A,0,1,N/A
1037925,"January 27, 2018",Pennsylvania,Easton,"50 block of S 14th St",0,1,N/A
1037214,"January 27, 2018","New Jersey",Vineland,"3400 block of E Oak Rd",0,1,N/A
1037595,"January 27, 2018",Pennsylvania,Stoneboro,"600 block of Anderson Rd",0,1,N/A
1036703,"January 26, 2018",Utah,Sandy,"100 W Palmer Way",0,1,N/A
1037042,"January 26, 2018",Kentucky,Louisville,"7000 block of Wildwood Cir",0,1,N/A
1039233,"January 26, 2018",Mississippi,Natchez,"109 N Temple Rd",0,1,N/A
1035696,"January 25, 2018",Tennessee,Memphis,"1308 Union Ave",0,1,N/A
1036561,"January 25, 2018",Wisconsin,Livingston,"W Co Rd E",0,1,N/A
1035694,"January 24, 2018",Florida,Bartow,"1150 E Davidson St",0,1,N/A
1032928,"January 21, 2018",Texas,"Corpus Christi","800 block of West Point Rd",0,1,N/A
1032185,"January 20, 2018","West Virginia",Midway,"473 Coal City Rd",0,1,N/A
1180029,"January 17, 2018",Arkansas,"Mountain Home","Johns Dr",0,1,N/A
1047320,"January 15, 2018",Florida,Niceville,"Friar Tuck Dr",0,1,N/A
1026993,"January 14, 2018","North Carolina",Charlotte,"2000 Block of Cairns Mill Ct",0,1,N/A
1026946,"January 14, 2018","New York",Brooklyn,"965 Hegeman St",0,1,N/A
1027598,"January 14, 2018",Ohio,Dayton,"500 block of Brightwood Ave",0,1,N/A
1027863,"January 14, 2018",Arkansas,"Little Rock",N/A,0,1,N/A
1070951,"January 12, 2018",Wisconsin,"Crawford (county)",N/A,0,1,N/A
1026246,"January 11, 2018",Florida,Longwood,"Meadow Creek Cove",0,1,N/A
1022795,"January 8, 2018",Colorado,"Grand Junction","2800 block of Hill Ave",0,1,N/A
1022997,"January 8, 2018",Illinois,Oregon,"408 W Washington St",0,1,N/A
1023151,"January 8, 2018",Louisiana,Shreveport,"2619 Merwin Street",0,1,N/A
1022415,"January 7, 2018",Virginia,Richmond,"5700 block of Westover Village Drive",0,1,N/A
1022023,"January 6, 2018",Florida,"Daytona Beach","1228 Leon Ln",0,1,N/A
1021365,"January 5, 2018",Texas,Houston,"8125 Mills Rd",0,1,N/A
1018968,"January 1, 2018",Mississippi,Jackson,"Longwood Drive",0,1,N/A
1016829,"December 29, 2017",Georgia,Atlanta,"2727 Godby Rd",0,1,N/A
1015581,"December 27, 2017",Alabama,Mobile,"600 block of Halifax Dr",0,1,N/A
1012760,"December 22, 2017",Missouri,"Kansas City","1900 E 83rd Terrace",0,1,N/A
1012031,"December 21, 2017",Pennsylvania,Chester,"2100 block of W 9th St",0,1,N/A
1009865,"December 18, 2017",Indiana,Hammond,"6800 Carolina Ave",0,1,N/A
1008081,"December 14, 2017",California,Fresno,"1490 S Chestnut Ave",0,1,N/A
1007542,"December 14, 2017",Missouri,Faucett,"14000 block of SE 45th Rd",0,1,N/A
1007956,"December 13, 2017","South Dakota",Scotland,"42805 Maxwell Rd",0,1,N/A
