"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1498633,"September 6, 2019",Illinois,"East Saint Louis (Cahokia)","Andrews Dr",0,1,N/A
1498874,"September 6, 2019",Indiana,Indianapolis,"3030 N Colorado Ave",0,2,N/A
1494710,"September 2, 2019",Pennsylvania,Whitehall,"4100 block of Springmill Road",0,1,N/A
1494052,"September 1, 2019",Minnesota,"Saint Paul","300 block of Maria Ave",0,2,N/A
1494378,"September 1, 2019",Ohio,Cleveland,"400 block of E 146th St",0,3,N/A
1492886,"August 30, 2019",Missouri,Columbia,"2100 block of Whispering Meadows Ct",0,1,N/A
1491963,"August 30, 2019",Pennsylvania,Philadelphia,"5300 block of Upland St",0,1,N/A
1493993,"August 29, 2019",Michigan,"Iron River",N/A,0,1,N/A
1490279,"August 28, 2019","New Mexico",Albuquerque,"3444 Ross Ave SE",0,1,N/A
1490218,"August 28, 2019",Ohio,Cleveland,"4600 block of W 41st St",0,1,N/A
1490085,"August 27, 2019",Tennessee,Memphis,"2700 block of Browning Ave",0,1,N/A
1497258,"August 27, 2019",Louisiana,"New Orleans","200 block of North Villere St",0,1,N/A
1489027,"August 26, 2019",Ohio,Youngstown,"700 block of Lexington Ave",0,1,N/A
1484443,"August 20, 2019",Pennsylvania,"Mc Kees Rocks (Mckees Rocks)","Locust St",0,2,N/A
1480396,"August 15, 2019",Missouri,Florissant,"225 St Luke Dr",0,1,N/A
1480986,"August 14, 2019","New Mexico",Albuquerque,"Rio Grande Blvd and Montano Blvd",0,1,N/A
1478029,"August 13, 2019",Kansas,Wichita,"700 block of S Laura St",0,1,N/A
1476853,"August 12, 2019",Minnesota,Minneapolis,"2100 block of 4th Street North",0,1,N/A
1476903,"August 12, 2019",Ohio,Canfield,"Shields Rd",0,1,N/A
1476622,"August 11, 2019",Illinois,Chicago,"1000 block of N Monticello Ave",0,1,N/A
1475879,"August 10, 2019",Ohio,Cleveland,"E 119th St and Miles Ave",0,1,N/A
1474063,"August 3, 2019",Ohio,Berea,"Nobottom Rd",0,1,N/A
1468996,"August 3, 2019",Missouri,"Saint Louis","5800 block of MacArthur Ave",0,1,N/A
1466619,"August 2, 2019",Illinois,Chicago,"6700 block of S Parnell Ave",0,1,N/A
1465943,"August 1, 2019",Georgia,Midland,N/A,0,1,N/A
1465500,"August 1, 2019",Louisiana,"New Orleans","3600 block of Cambronne St",0,1,N/A
1466098,"July 31, 2019",Alaska,Anchorage,"30900 block of Prudhoe Bay Ave",0,1,N/A
1460073,"July 27, 2019",Pennsylvania,Allentown,"1050 Ironpigs Way",0,1,N/A
1458438,"July 26, 2019","South Carolina","North Charleston","8465 Patriot Blvd",0,1,N/A
1457620,"July 24, 2019",Virginia,Norfolk,"800 block of E Princess Anne Rd",0,1,N/A
1455449,"July 22, 2019",Tennessee,Nashville,"Dr DB Todd Jr Blvd and Buchanan St",0,1,N/A
1454324,"July 22, 2019",Indiana,Indianapolis,"3636 Mission Dr",0,1,N/A
1453789,"July 21, 2019","New York","New York (Manhattan)","1615 Madison Ave",0,1,N/A
1452826,"July 19, 2019",Pennsylvania,Reading,"100 block of W Oley St",0,1,N/A
1451409,"July 18, 2019","New York",Albany,"3rd St and Elizabeth St",0,1,N/A
1450791,"July 17, 2019",Florida,"Fort Lauderdale (Lauderhill)","3124 NW 19th St",0,2,N/A
1533775,"July 16, 2019",Connecticut,Bristol,"Park St",0,1,N/A
1446662,"July 12, 2019",Tennessee,Memphis,"2119 E Alcy Rd",0,1,N/A
1446431,"July 12, 2019",Oklahoma,"Oklahoma City (Midwest City)","S Midwest Blvd and Reno Ave",0,1,N/A
1439489,"July 4, 2019",Massachusetts,Boston,"613 Dudley St",0,2,N/A
1439723,"July 4, 2019",Florida,"Saint Petersburg","300 Block of Kingfish Dr SE",0,1,N/A
1443335,"July 4, 2019","North Carolina",Grimesland,"2957 Birdsong Cir",0,2,N/A
1441980,"July 4, 2019",Texas,Victoria,"2000 block of E Forrest St",0,1,N/A
1438998,"July 3, 2019",Louisiana,"New Orleans","7000 block of Bundy Rd",0,1,N/A
1436811,"July 1, 2019",Ohio,Cleveland,"3800 block of E 186th St",0,1,N/A
1436805,"July 1, 2019",Georgia,"Warner Robins","200 block of Strawbridge Ln",0,1,N/A
1433132,"June 27, 2019",Texas,"Fort Worth","2105 Sanborn St",0,2,N/A
1432147,"June 25, 2019",Kentucky,Danville,"29 JE Woods Dr",0,1,N/A
1430514,"June 24, 2019",Florida,Jacksonville,"11000 Block of Alexandra Dr",0,1,N/A
1430620,"June 24, 2019",Texas,Houston,"5000 block of Paradise Ln",0,1,N/A
1429563,"June 23, 2019",California,Oakland,"2311 Embarcadero",0,1,N/A
1420257,"June 10, 2019",Virginia,Roanoke,"748 Westwood Blvd NW",0,1,N/A
1416203,"June 6, 2019",Oklahoma,Yukon,"600 block of Cactus Ct",0,1,N/A
1416334,"June 5, 2019",Texas,Houston,"7402 Calhoun Rd",0,1,N/A
1415001,"June 4, 2019",Tennessee,Chattanooga,"2300 block of Farleigh St",0,1,N/A
1412201,"June 1, 2019",Texas,"Montgomery (county)",N/A,0,1,N/A
1409826,"May 30, 2019",Tennessee,Memphis,"1735 Delano Ave",0,1,N/A
1409636,"May 29, 2019",Iowa,"Des Moines","5700 block of SE 34th St",0,1,N/A
1407934,"May 28, 2019",Missouri,"Saint Louis","1100 block of Congress Ave",0,1,N/A
1408472,"May 28, 2019",Tennessee,Knoxville,"2700 block of Tarleton Ave",0,1,N/A
1420995,"May 26, 2019",Texas,"Brownwood (Lake Brownwood)",N/A,0,1,N/A
1405954,"May 26, 2019",Virginia,Richmond,"2813 Bainbridge St",1,2,N/A
1498914,"May 26, 2019",Wisconsin,"Polk (county)",N/A,0,1,N/A
1400914,"May 21, 2019",Mississippi,Mantee,"997 Mantee Rd",0,1,N/A
1399535,"May 19, 2019",Louisiana,"Baton Rouge","4500 block of Oaklon Ave",0,1,N/A
1399528,"May 18, 2019",Arizona,Phoenix,"Carefree Hwy",0,1,N/A
1399035,"May 18, 2019",Michigan,Ypsilanti,"8764 MacArthur Blvd",0,1,N/A
1397335,"May 16, 2019",Georgia,Albany,"1200 block of Cleveland St",0,1,N/A
1395265,"May 14, 2019",Tennessee,Millington,"4351 Babe Howard Blvd",0,1,N/A
1393226,"May 12, 2019","North Carolina",Lincolnton,"3100 block of Lightview Lane",0,1,N/A
1392880,"May 11, 2019",Georgia,Lithonia,"Chiapuk Ct",0,1,N/A
1392946,"May 11, 2019",Nevada,"Las Vegas","8000 block of Denny Creek Way",0,1,N/A
1388924,"May 6, 2019",Wisconsin,"Green Bay",N/A,0,1,N/A
1383071,"April 29, 2019",Louisiana,"Baton Rouge","2001 S Sherwood Forest Blvd",0,1,N/A
1380335,"April 25, 2019",Arizona,Glendale,"N 75th Ave and W Glendale Ave",0,1,N/A
1376702,"April 19, 2019",Florida,Jacksonville,"123 E 44th St",0,1,N/A
1372460,"April 15, 2019",Georgia,Griffin,"1597 W McIntosh Rd",0,1,N/A
1371814,"April 14, 2019","New Hampshire",Newport,"147 Laurel St",0,1,N/A
1372811,"April 14, 2019",Kentucky,Columbia,"200 block of Marvin Jones Road",0,1,N/A
1370249,"April 13, 2019",Alabama,"Birmingham (Vestavia Hills)","500 Old Town Rd",1,1,N/A
1367972,"April 10, 2019",Wisconsin,Beloit,"500 block of Highland Ave",0,1,N/A
1368077,"April 10, 2019",Maryland,Baltimore,"3300 block of Menlo Dr",0,1,N/A
1367266,"April 8, 2019",Illinois,Chicago,"1700 block of N Nashville Ave",0,1,N/A
1361338,"March 30, 2019",Florida,Miami,N/A,0,1,N/A
1358685,"March 29, 2019",California,"Los Angeles","1557 W 123rd St",0,1,N/A
1356735,"March 27, 2019",Texas,Dallas,"Cliff Creek Crossing Dr",0,1,N/A
1356781,"March 27, 2019",California,Oakland,"2400 block of Ritchie St",0,1,N/A
1354381,"March 24, 2019",Tennessee,Memphis,"3400 block of Sophia",0,1,N/A
1353952,"March 23, 2019",Ohio,Toledo,"1600 block of Fernwood Ave",0,1,N/A
1352890,"March 22, 2019",Alabama,Blountsville,"260 Page St",0,1,N/A
1353435,"March 22, 2019",Florida,Orlando,"1800 block of Vicksburg Way",0,1,N/A
1348877,"March 15, 2019",Tennessee,"Mountain City","Trout Run Rd",0,1,N/A
1344800,"March 12, 2019",Kentucky,Louisville,"2211 Crums Ln",0,1,N/A
1343427,"March 10, 2019",Alabama,"Birmingham (Ensley)","1300 block of 59th St",0,1,N/A
1343429,"March 10, 2019",Alabama,Birmingham,"Avenue N",0,1,N/A
1342999,"March 8, 2019","North Carolina",Charlotte,"Old Interstate Rd",0,2,N/A
1340308,"March 5, 2019",Kansas,Atchison,"1104 Santa Fe St",0,1,N/A
1340480,"March 4, 2019",Ohio,Akron,"800 block of Eller Ave",0,1,N/A
1342584,"March 4, 2019",Louisiana,"Saint Martinville","1000 block of Promise Land Dr",0,1,N/A
1333466,"February 23, 2019",Mississippi,Jackson,"5300 Block of N State St",0,1,N/A
1333391,"February 22, 2019",Arkansas,"Little Rock","Happy Pines Loop",0,1,N/A
1333057,"February 22, 2019",Texas,"Fort Worth","1314 Clinton Ave",0,1,N/A
1332024,"February 21, 2019",Alabama,Pinson,"8500 block of Taylor Dr",0,1,N/A
1329661,"February 18, 2019",Virginia,Portsmouth,"80 block of Lexington Dr",0,1,N/A
1328756,"February 17, 2019",Indiana,"Fort Wayne","4500 block of S Park Dr",0,2,N/A
1329314,"February 16, 2019",Washington,Olympia,"9000 block of Boulder Ln SE",0,2,N/A
1328707,"February 16, 2019",Arizona,Phoenix,"N 35th Ave and W Dunlap Ave",0,1,N/A
1323022,"February 8, 2019",Florida,Jacksonville,"2401 Jammes Rd",1,0,N/A
1327132,"February 8, 2019",Texas,Houston,"1303 Greens Pkwy",0,1,N/A
1318638,"February 2, 2019",Washington,Seattle,"12013 71st Ave S",0,1,N/A
1317279,"January 31, 2019",Florida,Miami,"1400 block of NE 202nd St",0,1,N/A
1316412,"January 29, 2019",Oklahoma,"Oklahoma City","SW 44th St and S Walker Ave",0,1,N/A
1314859,"January 28, 2019",Louisiana,Alexandria,"2100 block of Alma St",0,1,N/A
1314557,"January 28, 2019",Ohio,"Maple Heights","5321 Warrensville Center Rd",0,1,N/A
1312387,"January 26, 2019","North Carolina","La Grange","102 Den Court",0,1,N/A
1310520,"January 24, 2019",Georgia,Savannah,"700 block of Yamacraw Village",0,1,N/A
1310061,"January 23, 2019",California,Norwalk,"14616 Dinard Ave",0,1,N/A
1304662,"January 18, 2019","South Carolina",Greer,"Chandler Rd",0,1,N/A
1301786,"January 15, 2019",Arkansas,"Cave City","Woodland Dr",0,2,N/A
1298769,"January 10, 2019",Texas,Conroe,N/A,0,1,N/A
1296873,"January 9, 2019",Louisiana,"New Orleans","2600 block of Dumaine St",1,2,N/A
1295918,"January 7, 2019","South Carolina",Greer,"1896 New Bruce Rd",0,1,N/A
1294746,"January 5, 2019",Virginia,Lynchburg,"100 block of Watergate Dr",0,1,N/A
1289910,"January 1, 2019",California,Oakland,"9600 block of Thermal St",0,1,N/A
1289789,"January 1, 2019",Georgia,Atlanta,"100 block of Griffin St",0,1,N/A
1289949,"January 1, 2019",Louisiana,Shreveport,"9000 block of Kingston Rd",0,1,N/A
1289714,"January 1, 2019",Ohio,Cleveland,"12520 Griffing Ave",0,1,N/A
1288224,"December 30, 2018","North Carolina",Randleman,"1029 High Point St",0,1,N/A
1288918,"December 30, 2018",California,Madera,"20000 block of Avenue 6",0,1,N/A
1288186,"December 29, 2018",Georgia,Atlanta,"1975 North Ave",0,1,N/A
1286792,"December 28, 2018",Ohio,Cincinnati,"900 block of Burton Ave",0,1,N/A
1287440,"December 28, 2018",Florida,Jacksonville,"3109 W 15th St",0,2,N/A
1298004,"December 27, 2018",Missouri,"Union Star",N/A,0,1,N/A
1286092,"December 26, 2018",Florida,Pahokee,"300 block of Shirley Dr",0,1,N/A
1276400,"December 13, 2018",Louisiana,"Baton Rouge","650 N Ardenwood Dr",0,1,N/A
1275609,"December 12, 2018",Oklahoma,Tulsa,N/A,0,1,N/A
1274811,"December 10, 2018",Missouri,"Saint Louis","6700 block of Schofield Ave",0,2,N/A
1273761,"December 8, 2018",Oklahoma,Tulsa,"1614 East Young St",0,1,N/A
1270902,"December 5, 2018",Mississippi,Nettleton,"30013 Clay Hill Rd",0,1,N/A
1270172,"December 4, 2018",Kansas,Wichita,"E 21st St N and Main St",0,2,N/A
1267200,"December 1, 2018",Louisiana,Shreveport,"4700 block of Hilry Huckaby III Ave",0,1,N/A
1262954,"November 25, 2018",Pennsylvania,Philadelphia,"60th St and Ludlow St",0,3,N/A
1261021,"November 22, 2018",Connecticut,Hartford,"97 Van Block Ave",0,1,N/A
1258662,"November 18, 2018",California,Modesto,"1900 block of Chelsea Ave",0,1,N/A
1256595,"November 15, 2018",Minnesota,Blackduck,N/A,0,1,N/A
1254339,"November 13, 2018",Kentucky,Blaine,"KY 201 and CR 1274",0,2,N/A
1253624,"November 12, 2018",Louisiana,Slidell,N/A,0,1,N/A
1252084,"November 10, 2018",Nevada,"North Las Vegas","917 Emerald Stone Ave",0,1,N/A
1251884,"November 10, 2018",Kentucky,"Whitley City","Day Ridge Road",0,1,N/A
1242733,"October 27, 2018",Indiana,Evansville,"1353 Savannah Dr",0,1,N/A
1241658,"October 26, 2018",Texas,Brazoria,"1000 block of County Rd 678",0,1,N/A
1242243,"October 26, 2018",Florida,"Boynton Beach","1900 NE 1st Way",0,1,N/A
1241762,"October 25, 2018",Nevada,"Las Vegas","2600 block of Spider Cactus Ct",0,1,N/A
1233688,"October 15, 2018",Indiana,Marion,"4200 block of Creston Dr",0,1,N/A
1234264,"October 14, 2018",Washington,Carbonado,"NF 310 and NF 7820",0,1,N/A
1229879,"October 10, 2018",Kentucky,Louisville,"1200 block of Liberty Ct",0,1,N/A
1229019,"October 9, 2018",Pennsylvania,Philadelphia,"4800 block of N 8th St",0,1,N/A
1225368,"October 4, 2018",Minnesota,Minneapolis,"1400 block of Newton Ave N",0,1,N/A
1226144,"September 30, 2018",Tennessee,Memphis,"800 block of N Highland St",1,1,N/A
1221290,"September 30, 2018",Texas,"Fort Worth","5100 block of Mountain Springs Tr",0,2,N/A
1221632,"September 30, 2018",Indiana,Merrillville,"2936 E 79th Ave",0,2,N/A
1221279,"September 28, 2018",Arizona,Phoenix,"3806 W Greenway Rd",0,1,N/A
1219744,"September 27, 2018","South Carolina","Charleston (James Island)","1800 block of Grimball Rd",0,1,N/A
1217321,"September 25, 2018",Florida,Miami,"NW 12th Ave and 66th St",0,1,N/A
1219299,"September 24, 2018",Illinois,Quincy,"400 block of W Washington St",0,1,N/A
1217222,"September 24, 2018",Kansas,Wichita,"1400 block of E Pike St",0,1,N/A
1218220,"September 24, 2018",Illinois,Mendon,"400 block of W Washington St",0,1,N/A
1216407,"September 23, 2018",Kansas,"Shawnee (Merriam)","Farley Ct and W 52nd St",0,1,N/A
1211770,"September 17, 2018",Alabama,Huntsville,"1321 Woodmont Ave SE",0,1,N/A
1213639,"September 16, 2018","North Carolina",Durham,"Martin St",0,1,N/A
1211399,"September 14, 2018",Georgia,Atlanta,"1187 2nd St NW",0,1,N/A
1207227,"September 10, 2018",Illinois,"East Saint Louis","700 block of N 37th St",0,1,N/A
1206262,"September 7, 2018","West Virginia","Saint Albans","400 block of Birch St",0,1,N/A
1205667,"September 5, 2018",Mississippi,Pearl,"3127 Greenfield Rd",0,1,N/A
1198081,"August 28, 2018",Ohio,Cincinnati,"Dantzler Dr",0,1,N/A
1197942,"August 24, 2018",Texas,"San Angelo","Schroeder Ave",0,1,N/A
1193511,"August 21, 2018","West Virginia",Iaeger,N/A,0,1,N/A
1191410,"August 19, 2018","North Carolina","Winston Salem (Winston-salem)","1500 block of Gholson Ave",0,1,N/A
1190737,"August 19, 2018",Iowa,Clive,"11428 Forrest Ave",0,1,N/A
1189474,"August 17, 2018","South Carolina",Lexington,"1201 W Main St",0,1,N/A
1190100,"August 17, 2018",Virginia,Richmond,"200 block of Engleside Cir",0,1,N/A
1188816,"August 16, 2018","New Hampshire",Manchester,"39 Walnut St",0,1,N/A
1186293,"August 13, 2018",Michigan,Detroit,"12000 block of Laing",0,1,N/A
1186621,"August 13, 2018",Ohio,Toledo,"200 block of Van Buren Ave",0,1,N/A
1186308,"August 12, 2018","South Carolina",Beaufort,"2448 Boundary St",0,1,N/A
1209659,"August 10, 2018",Wisconsin,Milwaukee,"5300 block of N 63rd St",0,1,N/A
1182783,"August 8, 2018",Texas,"San Antonio","2300 block of W Salinas",0,1,N/A
1180516,"August 5, 2018",Mississippi,Hattiesburg,"3800 block of W 4th St",0,1,N/A
1180064,"August 4, 2018",Louisiana,Shreveport,"2700 block of Murray St",0,2,N/A
1179489,"August 3, 2018",Oklahoma,Stroud,"351126 E 860 Rd",0,1,N/A
1266681,"August 3, 2018",Missouri,Corder,N/A,0,1,N/A
1178791,"August 2, 2018",Kansas,Kinsley,"E 4th St",0,1,N/A
1171534,"July 25, 2018",Tennessee,Antioch,"Hamilton Chruch Rd",0,1,N/A
1169849,"July 22, 2018",Alabama,Samson,N/A,0,2,N/A
1169998,"July 21, 2018",Wisconsin,Milwaukee,"2300 block of N 18th St",0,1,N/A
1168790,"July 20, 2018","West Virginia",Morgantown,"Cheat Rd and Rolling Hill",0,1,N/A
1168998,"July 15, 2018",Georgia,Lindale,"128 Doyle Rd",0,2,N/A
1166554,"July 15, 2018",Mississippi,Greenville,"1400 block of Casavechia St",0,1,N/A
1162225,"July 12, 2018",Georgia,Macon,"4500 block of Ayers Rd",0,1,N/A
1161187,"July 11, 2018",Texas,"San Antonio","7109 W Loop 1604 N",0,1,N/A
1160738,"July 10, 2018",Virginia,Hampton,"I-64 and Mercury Blvd",0,1,N/A
1159382,"July 8, 2018",Iowa,"Des Moines","5452 NE 22nd St",0,2,N/A
1158626,"July 7, 2018","South Carolina","Myrtle Beach","107 S Ocean Blvd",0,1,N/A
1951417,"July 7, 2018",Illinois,Monee,N/A,0,1,N/A
1154329,"July 2, 2018",Mississippi,Saucier,"Reese Dr and Rashelle St",0,1,N/A
1153842,"June 30, 2018",Virginia,Richmond,"300 block of E 9th St",0,1,N/A
1155547,"June 29, 2018","North Carolina",Lumberton,"Panther Ln",0,1,N/A
1148857,"June 23, 2018",Louisiana,"Port Barre",N/A,0,1,N/A
1148052,"June 23, 2018",Louisiana,Shreveport,"100 block of Flournoy Lucas Rd",0,1,N/A
1137065,"June 9, 2018",Tennessee,Harrogate,"Nevils St",0,1,N/A
1137026,"June 9, 2018",Tennessee,Buchanan,"300 Eagle Creek Dr",0,1,N/A
1138014,"June 9, 2018",Texas,Sweetwater,"County Rd 438",0,1,N/A
1134552,"June 6, 2018",Kansas,Sawyer,"110275 SE 70th Avenue",0,1,N/A
1134060,"June 4, 2018",Mississippi,Brookhaven,"Henry Myers St",0,1,N/A
1134029,"June 4, 2018",Illinois,"Chicago Heights (Ford Heights)","1100 block of Drexel Ave",0,1,N/A
1135369,"June 4, 2018",Michigan,Flint,N/A,0,1,N/A
1131475,"June 2, 2018","South Carolina",Gaffney,"Oakland Ave",0,1,N/A
1134109,"June 1, 2018",Georgia,Brunswick,"1000 block of Pennick Dr",0,1,N/A
1131138,"June 1, 2018",Louisiana,"New Orleans","400 block of S White St",0,1,N/A
1131229,"June 1, 2018",Louisiana,Opelousas,N/A,0,1,N/A
1131262,"May 31, 2018",Indiana,"South Bend","500 block of Carroll St",0,1,N/A
1133230,"May 28, 2018",Georgia,Smyrna,"2221 Corporate Plaza Pkwy SE",0,1,N/A
1128273,"May 26, 2018",Louisiana,Thibodaux,"200 block of Main Project Rd",0,1,N/A
1125221,"May 25, 2018",Tennessee,Memphis,"5054 Wooddale Avenue",0,1,N/A
1125813,"May 25, 2018","North Carolina",Mooresville,"125 Morlake Dr",0,1,N/A
1124799,"May 24, 2018",Ohio,Minford,"Warren Hill Rd",0,1,N/A
1123197,"May 22, 2018",Oklahoma,Tulsa,"N Lewis Ave and E Apache St",0,1,N/A
1122776,"May 21, 2018",Georgia,Griffin,"251 Birdie Rd",0,1,N/A
1121904,"May 20, 2018",Texas,Houston,"10900 block of Telephone Rd",0,1,N/A
1122076,"May 20, 2018",Ohio,Akron,"1200 block of Marcy St",0,1,N/A
1120954,"May 19, 2018",Ohio,Columbus,"1700 block of Lonsdale Rd",0,1,N/A
1120775,"May 18, 2018",Tennessee,Nashville,"4700 Humber Dr",0,1,N/A
1114615,"May 13, 2018",Missouri,"Kansas City","3800 block of S Benton Ave",0,1,N/A
1110902,"May 8, 2018",Michigan,Detroit,"5900 block of Marcus St",0,1,N/A
1108009,"May 4, 2018",California,Fresno,"W Simpson Ave and N Delno Ave",0,2,N/A
1104177,"April 30, 2018",Florida,Jacksonville,"W 71st St and Vermillion St",0,1,N/A
1103593,"April 29, 2018",Pennsylvania,York,"142 S George St",0,1,N/A
1102065,"April 26, 2018","New Mexico",Carlsbad,"100 block of Third St",0,1,N/A
1099877,"April 24, 2018",Louisiana,"Baton Rouge","1700 block of Marque Ann Dr",0,1,N/A
1097848,"April 22, 2018",Georgia,Columbus,"1000 Wynnton Rd",0,1,N/A
1099398,"April 22, 2018",Florida,Ocala,"1240 SE Highway 484",0,3,N/A
1094128,"April 17, 2018",Indiana,Merrillville,"359 E 81st Ave",0,1,N/A
1092432,"April 15, 2018",Indiana,"Fort Wayne","2700 block of Chestnut St",1,1,N/A
1091351,"April 12, 2018",Indiana,"South Bend","425 S 25th St",0,1,N/A
1089485,"April 11, 2018",Utah,"Salt Lake City (West Valley City)","4065 S Redwood Rd",0,4,N/A
1089428,"April 11, 2018","South Carolina",Summerville,"1225 Boonehill Rd",0,1,N/A
1089590,"April 10, 2018",Texas,"San Antonio","11300 block of Roszell St",0,1,N/A
1083423,"April 2, 2018",Illinois,Lansing,"17700 block of Rosewood Dr",0,1,N/A
1082402,"April 1, 2018",Pennsylvania,Philadelphia,"2100 block of S Alden St",0,1,N/A
1076992,"March 24, 2018",Louisiana,Jennings,"2074 Jeff Davis Academy Rd",0,1,N/A
1075570,"March 22, 2018",Texas,Temple,"306 S 25th St",0,1,N/A
1076187,"March 21, 2018",Georgia,Hull,"Maplewood Ln",0,1,N/A
1074485,"March 21, 2018",Michigan,Warren,"13303 Charlotte Ave",0,1,N/A
1072999,"March 18, 2018",Wisconsin,Sparta,"Williams Ln",0,1,N/A
1072501,"March 17, 2018","West Virginia",Martinsburg,"Albert St",0,1,N/A
1067995,"March 12, 2018",Texas,Beaumont,"1300 block of Loop Rd",0,1,N/A
1068710,"March 12, 2018",Alabama,Huntsville,"2120 Sparkman Dr NW",1,1,N/A
1068067,"March 12, 2018",Mississippi,Edwards,"4553 MS 467",0,1,N/A
1067776,"March 10, 2018",Alabama,Ozark,"King Ave",0,2,N/A
1066579,"March 10, 2018",Illinois,Chicago,"3200 block of W Fulton Blvd",0,1,N/A
1066250,"March 9, 2018","North Carolina",Fayetteville,"848 Tamarack Dr",0,1,N/A
1066263,"March 8, 2018",Kansas,Lawrence,"600 block of North St",0,1,N/A
1065400,"March 7, 2018",Arizona,"Prescott Valley","4000 block of North Romero Circle East",0,1,N/A
1063840,"March 4, 2018",Georgia,Cartersville,"Herring St",0,1,N/A
1062304,"March 4, 2018",Louisiana,Shreveport,"3410 Jackson Street",0,1,N/A
1062132,"March 3, 2018",Ohio,Hayesville,N/A,0,1,N/A
1057428,"February 26, 2018",Georgia,Lagrange,"1000 block of Whitesville Rd",0,1,N/A
1055679,"February 22, 2018",Tennessee,Jackson,"100 block of E Deaderick St",0,1,N/A
1054663,"February 21, 2018",Kentucky,Hulen,"68 Charles Collett Road",0,1,N/A
1054251,"February 19, 2018","South Carolina","North Charleston","Hillandale Rd",0,1,N/A
1048788,"February 12, 2018",Alabama,Birmingham,"5001 Sugar Ray Dr",0,2,N/A
1047308,"February 10, 2018",Georgia,Atlanta,"Cedar Avenue",0,1,N/A
1044477,"February 5, 2018",Kansas,Girard,"130th St",0,1,N/A
1043364,"February 5, 2018",Texas,Mabank,"Albany Dr",0,1,N/A
1040744,"February 1, 2018",California,"Los Angeles","1575 W 2nd St",0,2,N/A
1039803,"January 29, 2018",Nevada,"Carson City","3400 block of Airport Rd",0,1,N/A
1039583,"January 29, 2018",Indiana,"South Bend","1800 block of Chapin St",0,1,N/A
1038406,"January 28, 2018","New Jersey","Jersey City","57 Dales Ave",0,1,N/A
1036358,"January 25, 2018",Missouri,"Grain Valley","900 block of NW Dogwood Dr",0,1,N/A
1036482,"January 25, 2018",Utah,Vernal,N/A,0,1,N/A
1036561,"January 25, 2018",Wisconsin,Livingston,"W Co Rd E",0,1,N/A
1035094,"January 24, 2018",Arkansas,Warren,"S Martin St",0,1,N/A
1039431,"January 20, 2018",Florida,Webster,N/A,0,1,N/A
1028786,"January 17, 2018",Missouri,Springfield,"2400 Block of W Alta St",0,1,N/A
1027788,"January 15, 2018",Arizona,Phoenix,"N 19th Ave and W Cactus Rd",0,1,N/A
1026993,"January 14, 2018","North Carolina",Charlotte,"2000 Block of Cairns Mill Ct",0,1,N/A
1027677,"January 10, 2018",Louisiana,"Monroe (Richwood)","Highland Road",0,1,N/A
1023151,"January 8, 2018",Louisiana,Shreveport,"2619 Merwin Street",0,1,N/A
1022711,"January 7, 2018",Florida,Marianna,"FL 73",0,1,N/A
1020666,"January 4, 2018",Missouri,"Kansas City","300 block of E 6th Terrace",0,1,N/A
1021029,"January 4, 2018",Louisiana,"Baton Rouge","900 Block of N 31st St",0,1,N/A
1020167,"January 2, 2018",Pennsylvania,Orwigsburg,"214 E Market St",0,1,N/A
1019174,"January 1, 2018","North Carolina",Charlotte,"2305 Farmer St",0,2,N/A
1018466,"January 1, 2018",California,"Los Angeles","Baring Cross and W 88th St",0,1,N/A
1018968,"January 1, 2018",Mississippi,Jackson,"Longwood Drive",0,1,N/A
1018940,"December 30, 2017","New York",Attica,"Tooley Rd Exd",0,1,N/A
1013388,"December 23, 2017",Utah,Centerville,"W 1200 N and N 225 W",0,1,N/A
1073852,"December 22, 2017",Ohio,Warren,"Perkinswood Ave SE",0,1,N/A
1012760,"December 22, 2017",Missouri,"Kansas City","1900 E 83rd Terrace",0,1,N/A
1012041,"December 21, 2017",Virginia,Roanoke,"7200 block of Bradshaw",0,1,N/A
1010906,"December 19, 2017",Illinois,Chicago,"8100 S Coles Ave",0,1,N/A
1008814,"December 16, 2017","District of Columbia",Washington,"2500 block of Pomeroy Rd SE",0,1,N/A
1005517,"December 10, 2017",Iowa,"Iowa City","Prairie du Chien Rd NE and 320th St NE",0,1,N/A
1006574,"December 9, 2017",Mississippi,Summit,N/A,0,1,N/A
1002939,"December 7, 2017",Pennsylvania,Harrisburg,"1100 block of Cloverly Rd",0,1,N/A
1001869,"December 5, 2017",Maryland,Suitland,"3000 block of Bellamy Way",0,1,N/A
1001445,"December 4, 2017",Wisconsin,"Camp Douglas","400 block of Co Rd H",0,1,N/A
1000455,"December 3, 2017",Kentucky,Louisville,"1500 block of Oleanda Avenue",0,1,N/A
1000704,"December 2, 2017",Mississippi,Vicksburg,"100 block of Carver Drive",0,1,N/A
998889,"November 30, 2017",Georgia,Atlanta,"1700 block of Stanton Rd SW",0,1,N/A
997760,"November 28, 2017",Florida,Leesburg,"Berwick Dr",0,1,N/A
996934,"November 27, 2017",Louisiana,Shreveport,"300 block of Colquitt Road",0,1,N/A
995738,"November 26, 2017",Pennsylvania,Philadelphia,"1300 block of S Wilton St",0,1,N/A
997122,"November 26, 2017",Missouri,Berger,"1000 block of Sauer Ford Road",0,1,N/A
997021,"November 26, 2017","West Virginia","Saint Albans","132 Miracle Dr",0,1,N/A
